frame_idx,event,side,value
156,velocity_saturation,,1.0
157,velocity_saturation,,0.9999999999999999
158,load_transition,left,UNLOADING->SUPPORT
159,load_transition,left,SUPPORT->UNLOADING
160,velocity_saturation,,1.0000000000000002
161,velocity_saturation,,1.0
162,load_transition,left,UNLOADING->SUPPORT
162,velocity_saturation,,1.0000000000000002
163,load_transition,left,SUPPORT->UNLOADING
163,load_transition,right,SUPPORT->UNLOADING
163,velocity_saturation,,1.0000000000000002
165,velocity_saturation,,1.0
166,load_transition,left,UNLOADING->SUPPORT
166,load_transition,right,UNLOADING->SUPPORT
167,load_transition,left,SUPPORT->UNLOADING
167,load_transition,right,SUPPORT->UNLOADING
170,load_transition,left,UNLOADING->SUPPORT
170,load_transition,right,UNLOADING->SUPPORT
171,load_transition,left,SUPPORT->UNLOADING
171,load_transition,right,SUPPORT->UNLOADING
174,load_transition,left,UNLOADING->SUPPORT
174,load_transition,right,UNLOADING->SUPPORT
176,load_transition,right,SUPPORT->UNLOADING
180,load_transition,right,UNLOADING->SUPPORT
181,load_transition,left,SUPPORT->UNLOADING
184,load_transition,left,UNLOADING->SUPPORT
184,velocity_saturation,,1.0
185,load_transition,left,SUPPORT->UNLOADING
185,load_transition,right,SUPPORT->UNLOADING
186,velocity_saturation,,1.0000000000000002
187,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
187,velocity_saturation,,0.9999999999999999
188,load_transition,left,UNLOADING->SUPPORT
188,load_transition,right,UNLOADING->SUPPORT
188,velocity_saturation,,1.0000000000000002
189,load_transition,left,SUPPORT->UNLOADING
189,load_transition,right,SUPPORT->UNLOADING
189,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
192,load_transition,left,UNLOADING->SUPPORT
192,load_transition,right,UNLOADING->SUPPORT
194,load_transition,right,SUPPORT->UNLOADING
197,load_transition,right,UNLOADING->SUPPORT
197,velocity_saturation,,0.9999999999999999
198,load_transition,right,SUPPORT->UNLOADING
203,load_transition,right,UNLOADING->SUPPORT
204,load_transition,left,SUPPORT->UNLOADING
217,load_transition,left,UNLOADING->SUPPORT
217,velocity_saturation,,0.999996050374656
219,load_transition,right,SUPPORT->UNLOADING
223,velocity_saturation,,0.9999995933852237
225,load_transition,right,UNLOADING->SUPPORT
227,velocity_saturation,,1.0
228,load_transition,right,SUPPORT->UNLOADING
228,velocity_saturation,,1.0
231,load_transition,right,UNLOADING->SUPPORT
231,velocity_saturation,,1.0
232,load_transition,right,SUPPORT->UNLOADING
232,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
232,velocity_saturation,,0.9999962602956173
237,velocity_saturation,,1.0000000000000002
