frame_idx,event,side,value
83,load_transition,left,SUPPORT->UNLOADING
88,load_transition,left,UNLOADING->SUPPORT
89,velocity_saturation,,1.0000000000000002
90,load_transition,left,SUPPORT->UNLOADING
93,load_transition,left,UNLOADING->SUPPORT
93,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
93,velocity_saturation,,1.0
94,load_transition,left,SUPPORT->UNLOADING
94,load_transition,right,SUPPORT->UNLOADING
94,velocity_saturation,,1.0
95,velocity_saturation,,1.0
97,load_transition,left,UNLOADING->SUPPORT
97,load_transition,right,UNLOADING->SUPPORT
97,velocity_saturation,,1.0
98,load_transition,left,SUPPORT->UNLOADING
98,load_transition,right,SUPPORT->UNLOADING
101,load_transition,left,UNLOADING->SUPPORT
101,load_transition,right,UNLOADING->SUPPORT
102,load_transition,right,SUPPORT->UNLOADING
104,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
105,load_transition,right,UNLOADING->SUPPORT
105,velocity_saturation,,1.0
106,load_transition,left,SUPPORT->UNLOADING
106,load_transition,right,SUPPORT->UNLOADING
106,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
109,load_transition,left,UNLOADING->SUPPORT
109,load_transition,right,UNLOADING->SUPPORT
112,load_transition,right,SUPPORT->UNLOADING
112,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
114,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
119,load_transition,right,UNLOADING->SUPPORT
119,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
119,velocity_saturation,,1.0000000000000002
121,velocity_saturation,,1.0000000000000002
122,load_transition,left,SUPPORT->UNLOADING
123,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
125,load_transition,left,UNLOADING->SUPPORT
129,load_transition,left,SUPPORT->UNLOADING
132,load_transition,left,UNLOADING->SUPPORT
132,velocity_saturation,,0.9999708494743058
135,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
137,load_transition,left,SUPPORT->UNLOADING
140,load_transition,left,UNLOADING->SUPPORT
140,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
140,velocity_saturation,,1.0
141,load_transition,left,SUPPORT->UNLOADING
141,load_transition,right,SUPPORT->UNLOADING
144,load_transition,left,UNLOADING->SUPPORT
144,load_transition,right,UNLOADING->SUPPORT
144,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
145,load_transition,left,SUPPORT->UNLOADING
145,velocity_saturation,,0.9999999281027306
146,velocity_saturation,,1.0
147,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
148,load_transition,left,UNLOADING->SUPPORT
149,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
149,velocity_saturation,,0.9999947211788168
150,load_transition,right,SUPPORT->UNLOADING
153,load_transition,right,UNLOADING->SUPPORT
154,velocity_saturation,,0.999999271070107
155,load_transition,left,SUPPORT->UNLOADING
155,load_transition,right,SUPPORT->UNLOADING
158,load_transition,left,UNLOADING->SUPPORT
158,load_transition,right,UNLOADING->SUPPORT
158,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
160,load_transition,left,SUPPORT->UNLOADING
160,load_transition,right,SUPPORT->UNLOADING
163,load_transition,left,UNLOADING->SUPPORT
163,load_transition,right,UNLOADING->SUPPORT
163,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
163,velocity_saturation,,1.0
164,load_transition,left,SUPPORT->UNLOADING
164,load_transition,right,SUPPORT->UNLOADING
164,velocity_saturation,,1.0
165,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
165,velocity_saturation,,1.0
167,load_transition,left,UNLOADING->SUPPORT
167,load_transition,right,UNLOADING->SUPPORT
167,velocity_saturation,,1.0
168,load_transition,left,SUPPORT->UNLOADING
168,load_transition,right,SUPPORT->UNLOADING
168,velocity_saturation,,1.0
171,load_transition,left,UNLOADING->SUPPORT
171,load_transition,right,UNLOADING->SUPPORT
171,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
172,load_transition,left,SUPPORT->UNLOADING
172,load_transition,right,SUPPORT->UNLOADING
172,velocity_saturation,,1.0
173,velocity_saturation,,1.0
174,velocity_saturation,,1.0
175,load_transition,left,UNLOADING->SUPPORT
175,load_transition,right,UNLOADING->SUPPORT
176,load_transition,left,SUPPORT->UNLOADING
176,load_transition,right,SUPPORT->UNLOADING
176,velocity_saturation,,1.0
177,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
179,load_transition,left,UNLOADING->SUPPORT
179,load_transition,right,UNLOADING->SUPPORT
181,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
183,load_transition,left,SUPPORT->UNLOADING
183,load_transition,right,SUPPORT->UNLOADING
186,load_transition,left,UNLOADING->SUPPORT
186,load_transition,right,UNLOADING->SUPPORT
186,velocity_saturation,,1.0
187,load_transition,right,SUPPORT->UNLOADING
187,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
187,velocity_saturation,,1.0
189,velocity_saturation,,1.0000000000000002
190,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
190,velocity_saturation,,1.0000000000000002
191,velocity_saturation,,1.0
192,velocity_saturation,,1.0
195,load_transition,right,UNLOADING->SUPPORT
196,velocity_saturation,,0.999999540423518
197,load_transition,right,SUPPORT->UNLOADING
197,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
200,load_transition,right,UNLOADING->SUPPORT
201,load_transition,left,SUPPORT->UNLOADING
201,load_transition,right,SUPPORT->UNLOADING
202,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
204,load_transition,left,UNLOADING->SUPPORT
204,load_transition,right,UNLOADING->SUPPORT
205,velocity_saturation,,1.0000000000000002
206,load_transition,left,SUPPORT->UNLOADING
206,load_transition,right,SUPPORT->UNLOADING
209,load_transition,left,UNLOADING->SUPPORT
209,load_transition,right,UNLOADING->SUPPORT
210,load_transition,left,SUPPORT->UNLOADING
213,load_transition,left,UNLOADING->SUPPORT
215,load_transition,left,SUPPORT->UNLOADING
218,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
219,load_transition,left,UNLOADING->SUPPORT
221,velocity_saturation,,0.9999999999999999
222,load_transition,left,SUPPORT->UNLOADING
222,load_transition,right,SUPPORT->UNLOADING
222,velocity_saturation,,1.0
225,load_transition,left,UNLOADING->SUPPORT
225,load_transition,right,UNLOADING->SUPPORT
226,load_transition,left,SUPPORT->UNLOADING
226,load_transition,right,SUPPORT->UNLOADING
228,velocity_saturation,,0.9999956713679584
229,load_transition,left,UNLOADING->SUPPORT
229,load_transition,right,UNLOADING->SUPPORT
230,load_transition,left,SUPPORT->UNLOADING
236,load_transition,left,UNLOADING->SUPPORT
237,load_transition,right,SUPPORT->UNLOADING
240,load_transition,right,UNLOADING->SUPPORT
241,load_transition,right,SUPPORT->UNLOADING
245,velocity_saturation,,0.9999999915826377
247,load_transition,right,UNLOADING->SUPPORT
251,load_transition,left,SUPPORT->UNLOADING
254,load_transition,left,UNLOADING->SUPPORT
255,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
257,velocity_saturation,,0.9999979392633576
258,load_transition,left,SUPPORT->UNLOADING
261,load_transition,left,UNLOADING->SUPPORT
262,load_transition,left,SUPPORT->UNLOADING
262,velocity_saturation,,1.0
263,velocity_saturation,,1.0
266,load_transition,left,UNLOADING->SUPPORT
267,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
267,velocity_saturation,,0.9999929801553861
268,load_transition,left,SUPPORT->UNLOADING
271,load_transition,left,UNLOADING->SUPPORT
272,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
272,velocity_saturation,,1.0
273,load_transition,left,SUPPORT->UNLOADING
273,load_transition,right,SUPPORT->UNLOADING
276,load_transition,left,UNLOADING->SUPPORT
276,load_transition,right,UNLOADING->SUPPORT
277,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
277,velocity_saturation,,1.0000000000000002
278,load_transition,left,SUPPORT->UNLOADING
278,load_transition,right,SUPPORT->UNLOADING
279,velocity_saturation,,0.9999967833969664
280,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
280,velocity_saturation,,1.0
281,load_transition,left,UNLOADING->SUPPORT
281,load_transition,right,UNLOADING->SUPPORT
282,load_transition,right,SUPPORT->UNLOADING
283,velocity_saturation,,0.9999999999999999
287,load_transition,right,UNLOADING->SUPPORT
288,load_transition,right,SUPPORT->UNLOADING
291,load_transition,right,UNLOADING->SUPPORT
291,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
291,velocity_saturation,,1.0000000000000002
292,load_transition,left,SUPPORT->UNLOADING
292,load_transition,right,SUPPORT->UNLOADING
295,load_transition,left,UNLOADING->SUPPORT
295,load_transition,right,UNLOADING->SUPPORT
296,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
296,velocity_saturation,,0.9999891347197283
297,load_transition,left,SUPPORT->UNLOADING
297,load_transition,right,SUPPORT->UNLOADING
300,load_transition,left,UNLOADING->SUPPORT
300,load_transition,right,UNLOADING->SUPPORT
300,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
300,velocity_saturation,,1.0
301,load_transition,left,SUPPORT->UNLOADING
301,load_transition,right,SUPPORT->UNLOADING
301,velocity_saturation,,1.0
304,load_transition,left,UNLOADING->SUPPORT
304,load_transition,right,UNLOADING->SUPPORT
304,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
304,velocity_saturation,,1.0
305,load_transition,left,SUPPORT->UNLOADING
305,load_transition,right,SUPPORT->UNLOADING
308,load_transition,left,UNLOADING->SUPPORT
308,load_transition,right,UNLOADING->SUPPORT
309,load_transition,left,SUPPORT->UNLOADING
312,load_transition,left,UNLOADING->SUPPORT
313,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
314,velocity_saturation,,1.0000000000000002
315,load_transition,left,SUPPORT->UNLOADING
315,load_transition,right,SUPPORT->UNLOADING
318,load_transition,left,UNLOADING->SUPPORT
318,load_transition,right,UNLOADING->SUPPORT
319,velocity_saturation,,1.0
324,velocity_saturation,,1.0
325,load_transition,right,SUPPORT->UNLOADING
335,load_transition,right,UNLOADING->SUPPORT
341,velocity_saturation,,0.9999995356693163
342,load_transition,left,SUPPORT->UNLOADING
342,load_transition,right,SUPPORT->UNLOADING
345,load_transition,left,UNLOADING->SUPPORT
345,load_transition,right,UNLOADING->SUPPORT
345,velocity_saturation,,0.999976328684355
346,load_transition,left,SUPPORT->UNLOADING
346,load_transition,right,SUPPORT->UNLOADING
346,velocity_saturation,,1.0
347,velocity_saturation,,1.0
349,load_transition,left,UNLOADING->SUPPORT
349,load_transition,right,UNLOADING->SUPPORT
351,load_transition,left,SUPPORT->UNLOADING
351,load_transition,right,SUPPORT->UNLOADING
354,load_transition,left,UNLOADING->SUPPORT
354,load_transition,right,UNLOADING->SUPPORT
354,velocity_saturation,,1.0
355,load_transition,left,SUPPORT->UNLOADING
355,load_transition,right,SUPPORT->UNLOADING
357,velocity_saturation,,0.9999829863882809
358,load_transition,left,UNLOADING->SUPPORT
358,load_transition,right,UNLOADING->SUPPORT
358,velocity_saturation,,0.9999999999999999
359,load_transition,left,SUPPORT->UNLOADING
359,load_transition,right,SUPPORT->UNLOADING
362,load_transition,left,UNLOADING->SUPPORT
362,load_transition,right,UNLOADING->SUPPORT
363,load_transition,left,SUPPORT->UNLOADING
363,load_transition,right,SUPPORT->UNLOADING
363,velocity_saturation,,1.0000000000000002
364,velocity_saturation,,1.0
365,velocity_saturation,,1.0000000000000002
366,load_transition,left,UNLOADING->SUPPORT
366,load_transition,right,UNLOADING->SUPPORT
366,velocity_saturation,,0.9999999999999999
367,load_transition,left,SUPPORT->UNLOADING
367,load_transition,right,SUPPORT->UNLOADING
367,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
368,velocity_saturation,,1.0
369,velocity_saturation,,1.0
370,load_transition,left,UNLOADING->SUPPORT
370,load_transition,right,UNLOADING->SUPPORT
377,load_transition,right,SUPPORT->UNLOADING
381,load_transition,right,UNLOADING->SUPPORT
381,velocity_saturation,,1.0000000000000002
382,load_transition,left,SUPPORT->UNLOADING
382,velocity_saturation,,1.0
385,velocity_saturation,,1.0
386,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
386,velocity_saturation,,0.9999981867140065
387,velocity_saturation,,1.0
388,load_transition,left,UNLOADING->SUPPORT
388,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
388,velocity_saturation,,1.0
389,load_transition,left,SUPPORT->UNLOADING
389,load_transition,right,SUPPORT->UNLOADING
392,load_transition,left,UNLOADING->SUPPORT
392,load_transition,right,UNLOADING->SUPPORT
394,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
397,velocity_saturation,,1.0
398,load_transition,left,SUPPORT->UNLOADING
398,load_transition,right,SUPPORT->UNLOADING
398,velocity_saturation,,1.0
401,load_transition,left,UNLOADING->SUPPORT
401,load_transition,right,UNLOADING->SUPPORT
401,velocity_saturation,,1.0000000000000002
402,load_transition,left,SUPPORT->UNLOADING
402,load_transition,right,SUPPORT->UNLOADING
403,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
403,velocity_saturation,,1.0000000000000002
405,load_transition,left,UNLOADING->SUPPORT
405,load_transition,right,UNLOADING->SUPPORT
405,velocity_saturation,,0.9999953642998625
406,load_transition,left,SUPPORT->UNLOADING
406,load_transition,right,SUPPORT->UNLOADING
409,load_transition,left,UNLOADING->SUPPORT
409,load_transition,right,UNLOADING->SUPPORT
409,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
410,load_transition,left,SUPPORT->UNLOADING
411,velocity_saturation,,1.0000000000000002
412,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
413,load_transition,left,UNLOADING->SUPPORT
414,velocity_saturation,,1.0000000000000002
415,load_transition,left,SUPPORT->UNLOADING
415,load_transition,right,SUPPORT->UNLOADING
418,load_transition,left,UNLOADING->SUPPORT
418,load_transition,right,UNLOADING->SUPPORT
421,load_transition,left,SUPPORT->UNLOADING
421,load_transition,right,SUPPORT->UNLOADING
424,load_transition,left,UNLOADING->SUPPORT
424,load_transition,right,UNLOADING->SUPPORT
425,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
426,load_transition,left,SUPPORT->UNLOADING
426,load_transition,right,SUPPORT->UNLOADING
429,load_transition,left,UNLOADING->SUPPORT
429,load_transition,right,UNLOADING->SUPPORT
430,load_transition,left,SUPPORT->UNLOADING
430,velocity_saturation,,1.0000000000000002
431,velocity_saturation,,1.0
432,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
435,load_transition,left,UNLOADING->SUPPORT
436,load_transition,left,SUPPORT->UNLOADING
439,load_transition,left,UNLOADING->SUPPORT
439,velocity_saturation,,0.9999413607643591
442,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
443,load_transition,left,SUPPORT->UNLOADING
443,load_transition,right,SUPPORT->UNLOADING
446,load_transition,left,UNLOADING->SUPPORT
446,load_transition,right,UNLOADING->SUPPORT
446,velocity_saturation,,1.0
447,load_transition,left,SUPPORT->UNLOADING
447,load_transition,right,SUPPORT->UNLOADING
448,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
450,load_transition,left,UNLOADING->SUPPORT
450,load_transition,right,UNLOADING->SUPPORT
450,velocity_saturation,,1.0
451,load_transition,left,SUPPORT->UNLOADING
451,load_transition,right,SUPPORT->UNLOADING
452,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
452,velocity_saturation,,0.999996674385755
454,load_transition,left,UNLOADING->SUPPORT
454,load_transition,right,UNLOADING->SUPPORT
454,velocity_saturation,,1.0
455,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
455,velocity_saturation,,1.0
456,load_transition,left,SUPPORT->UNLOADING
456,load_transition,right,SUPPORT->UNLOADING
458,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
458,velocity_saturation,,0.9999977073997076
459,load_transition,left,UNLOADING->SUPPORT
459,load_transition,right,UNLOADING->SUPPORT
459,velocity_saturation,,1.0
460,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
460,velocity_saturation,,0.9999983686282581
461,load_transition,left,SUPPORT->UNLOADING
461,load_transition,right,SUPPORT->UNLOADING
461,velocity_saturation,,0.9999954262962066
464,load_transition,left,UNLOADING->SUPPORT
464,load_transition,right,UNLOADING->SUPPORT
466,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
467,load_transition,left,SUPPORT->UNLOADING
468,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
468,velocity_saturation,,0.9999957695288699
470,load_transition,left,UNLOADING->SUPPORT
470,velocity_saturation,,1.0000000000000002
471,velocity_saturation,,1.0
472,load_transition,left,SUPPORT->UNLOADING
472,load_transition,right,SUPPORT->UNLOADING
475,load_transition,left,UNLOADING->SUPPORT
475,load_transition,right,UNLOADING->SUPPORT
475,velocity_saturation,,1.0
476,load_transition,left,SUPPORT->UNLOADING
476,load_transition,right,SUPPORT->UNLOADING
479,load_transition,left,UNLOADING->SUPPORT
479,load_transition,right,UNLOADING->SUPPORT
481,load_transition,right,SUPPORT->UNLOADING
484,load_transition,right,UNLOADING->SUPPORT
484,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
484,velocity_saturation,,1.0
485,load_transition,left,SUPPORT->UNLOADING
485,load_transition,right,SUPPORT->UNLOADING
488,load_transition,left,UNLOADING->SUPPORT
488,load_transition,right,UNLOADING->SUPPORT
488,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
489,velocity_saturation,,0.9999976553013402
490,load_transition,left,SUPPORT->UNLOADING
490,load_transition,right,SUPPORT->UNLOADING
493,load_transition,left,UNLOADING->SUPPORT
493,load_transition,right,UNLOADING->SUPPORT
495,load_transition,left,SUPPORT->UNLOADING
499,velocity_saturation,,1.0000000000000002
500,velocity_saturation,,1.0
501,load_transition,left,UNLOADING->SUPPORT
502,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
503,load_transition,left,SUPPORT->UNLOADING
503,load_transition,right,SUPPORT->UNLOADING
505,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
506,load_transition,left,UNLOADING->SUPPORT
506,load_transition,right,UNLOADING->SUPPORT
506,velocity_saturation,,0.9999979239069463
507,load_transition,left,SUPPORT->UNLOADING
507,load_transition,right,SUPPORT->UNLOADING
508,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
510,load_transition,left,UNLOADING->SUPPORT
510,load_transition,right,UNLOADING->SUPPORT
511,load_transition,left,SUPPORT->UNLOADING
511,load_transition,right,SUPPORT->UNLOADING
514,load_transition,left,UNLOADING->SUPPORT
514,load_transition,right,UNLOADING->SUPPORT
515,load_transition,left,SUPPORT->UNLOADING
515,load_transition,right,SUPPORT->UNLOADING
