frame_idx,event,side,value
126,velocity_saturation,,0.9999904963265327
128,load_transition,left,UNLOADING->SUPPORT
128,load_transition,right,UNLOADING->SUPPORT
129,load_transition,right,SUPPORT->UNLOADING
132,load_transition,right,UNLOADING->SUPPORT
136,velocity_saturation,,1.0
137,load_transition,left,SUPPORT->UNLOADING
138,velocity_saturation,,0.9999687495535076
139,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
141,load_transition,left,UNLOADING->SUPPORT
142,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
142,velocity_saturation,,0.9999998897878009
143,load_transition,left,SUPPORT->UNLOADING
143,load_transition,right,SUPPORT->UNLOADING
143,velocity_saturation,,1.0
145,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
146,load_transition,left,UNLOADING->SUPPORT
146,load_transition,right,UNLOADING->SUPPORT
147,load_transition,left,SUPPORT->UNLOADING
147,load_transition,right,SUPPORT->UNLOADING
150,load_transition,left,UNLOADING->SUPPORT
150,load_transition,right,UNLOADING->SUPPORT
151,load_transition,left,SUPPORT->UNLOADING
151,load_transition,right,SUPPORT->UNLOADING
153,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
154,load_transition,left,UNLOADING->SUPPORT
154,load_transition,right,UNLOADING->SUPPORT
155,load_transition,left,SUPPORT->UNLOADING
155,load_transition,right,SUPPORT->UNLOADING
158,load_transition,left,UNLOADING->SUPPORT
158,load_transition,right,UNLOADING->SUPPORT
159,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
159,velocity_saturation,,1.0
160,load_transition,left,SUPPORT->UNLOADING
160,load_transition,right,SUPPORT->UNLOADING
160,velocity_saturation,,1.0
161,velocity_saturation,,1.0
163,load_transition,left,UNLOADING->SUPPORT
163,load_transition,right,UNLOADING->SUPPORT
163,velocity_saturation,,1.0
164,load_transition,left,SUPPORT->UNLOADING
164,load_transition,right,SUPPORT->UNLOADING
164,velocity_saturation,,1.0
165,velocity_saturation,,1.0000000000000002
166,velocity_saturation,,0.9999990145007353
167,load_transition,left,UNLOADING->SUPPORT
167,load_transition,right,UNLOADING->SUPPORT
168,load_transition,left,SUPPORT->UNLOADING
168,load_transition,right,SUPPORT->UNLOADING
168,velocity_saturation,,1.0000000000000002
171,load_transition,left,UNLOADING->SUPPORT
171,load_transition,right,UNLOADING->SUPPORT
177,velocity_saturation,,0.9999952845162635
178,load_transition,left,SUPPORT->UNLOADING
178,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
180,velocity_saturation,,1.0
184,velocity_saturation,,0.9999995988389864
185,velocity_saturation,,0.9999075014796961
186,load_transition,left,UNLOADING->SUPPORT
188,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
188,velocity_saturation,,0.9999354019136483
189,load_transition,left,SUPPORT->UNLOADING
189,velocity_saturation,,1.0000000000000002
190,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
190,velocity_saturation,,1.0
192,load_transition,left,UNLOADING->SUPPORT
193,load_transition,right,SUPPORT->UNLOADING
196,load_transition,right,UNLOADING->SUPPORT
196,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
197,load_transition,left,SUPPORT->UNLOADING
198,velocity_saturation,,0.9999963598087489
200,load_transition,left,UNLOADING->SUPPORT
200,collision_constraint_activation,,v3_torso_proxy:v3_left_forearm_proxy
200,velocity_saturation,,1.0000000000000002
201,load_transition,left,SUPPORT->UNLOADING
201,load_transition,right,SUPPORT->UNLOADING
202,velocity_saturation,,1.0
203,velocity_saturation,,1.0
204,load_transition,left,UNLOADING->SUPPORT
204,load_transition,right,UNLOADING->SUPPORT
204,collision_constraint_activation,,v3_torso_proxy:v3_left_forearm_proxy
204,velocity_saturation,,1.0
205,load_transition,right,SUPPORT->UNLOADING
205,velocity_saturation,,0.9999992827461596
206,collision_constraint_activation,,v3_torso_proxy:v3_left_forearm_proxy
206,velocity_saturation,,1.0
207,velocity_saturation,,1.0
208,velocity_saturation,,0.9999998201011591
212,arm_branch_flip,right,1
212,collision_constraint_activation,,v3_torso_proxy:v3_left_forearm_proxy
212,velocity_saturation,,0.9999979178165004
215,arm_branch_flip,right,-1
218,load_transition,right,UNLOADING->SUPPORT
218,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
218,velocity_saturation,,0.9999943743608227
219,load_transition,left,SUPPORT->UNLOADING
219,load_transition,right,SUPPORT->UNLOADING
222,load_transition,left,UNLOADING->SUPPORT
222,load_transition,right,UNLOADING->SUPPORT
222,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
224,load_transition,left,SUPPORT->UNLOADING
224,load_transition,right,SUPPORT->UNLOADING
225,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
227,load_transition,left,UNLOADING->SUPPORT
227,load_transition,right,UNLOADING->SUPPORT
229,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
229,velocity_saturation,,0.9999981076076392
230,load_transition,left,SUPPORT->UNLOADING
230,load_transition,right,SUPPORT->UNLOADING
231,velocity_saturation,,0.9999993267378451
233,load_transition,left,UNLOADING->SUPPORT
233,load_transition,right,UNLOADING->SUPPORT
233,velocity_saturation,,0.9999988637014469
234,load_transition,left,SUPPORT->UNLOADING
234,load_transition,right,SUPPORT->UNLOADING
237,load_transition,left,UNLOADING->SUPPORT
237,load_transition,right,UNLOADING->SUPPORT
237,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
237,velocity_saturation,,0.9999999999999999
238,load_transition,left,SUPPORT->UNLOADING
238,velocity_saturation,,0.9999998604849432
239,velocity_saturation,,0.9999981602107285
241,load_transition,left,UNLOADING->SUPPORT
241,velocity_saturation,,0.9999993630844792
242,load_transition,left,SUPPORT->UNLOADING
242,load_transition,right,SUPPORT->UNLOADING
244,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
244,velocity_saturation,,0.9999950382680599
245,load_transition,left,UNLOADING->SUPPORT
245,load_transition,right,UNLOADING->SUPPORT
245,velocity_saturation,,1.0
246,load_transition,left,SUPPORT->UNLOADING
246,load_transition,right,SUPPORT->UNLOADING
246,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
246,velocity_saturation,,0.9999999941121228
249,load_transition,left,UNLOADING->SUPPORT
249,load_transition,right,UNLOADING->SUPPORT
255,load_transition,left,SUPPORT->UNLOADING
255,load_transition,right,SUPPORT->UNLOADING
257,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
257,velocity_saturation,,1.0
258,load_transition,left,UNLOADING->SUPPORT
258,load_transition,right,UNLOADING->SUPPORT
259,load_transition,right,SUPPORT->UNLOADING
261,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
262,load_transition,right,UNLOADING->SUPPORT
263,load_transition,left,SUPPORT->UNLOADING
263,load_transition,right,SUPPORT->UNLOADING
264,velocity_saturation,,1.0
266,load_transition,left,UNLOADING->SUPPORT
266,load_transition,right,UNLOADING->SUPPORT
266,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
266,velocity_saturation,,0.9999999272026242
268,load_transition,left,SUPPORT->UNLOADING
268,load_transition,right,SUPPORT->UNLOADING
269,velocity_saturation,,1.0
271,load_transition,left,UNLOADING->SUPPORT
271,load_transition,right,UNLOADING->SUPPORT
271,velocity_saturation,,1.0000000000000002
272,velocity_saturation,,0.9999999999999996
273,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
273,velocity_saturation,,1.0
274,load_transition,left,SUPPORT->UNLOADING
275,velocity_saturation,,1.0
277,load_transition,left,UNLOADING->SUPPORT
278,velocity_saturation,,1.0000000000000002
279,velocity_saturation,,0.9999999999999999
280,load_transition,left,SUPPORT->UNLOADING
280,load_transition,right,SUPPORT->UNLOADING
280,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
280,velocity_saturation,,1.0
281,velocity_saturation,,1.0
282,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
282,velocity_saturation,,1.0
283,load_transition,left,UNLOADING->SUPPORT
283,load_transition,right,UNLOADING->SUPPORT
283,velocity_saturation,,1.0
284,load_transition,left,SUPPORT->UNLOADING
284,load_transition,right,SUPPORT->UNLOADING
284,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
285,velocity_saturation,,1.0
286,velocity_saturation,,0.9999995399301602
287,load_transition,left,UNLOADING->SUPPORT
287,load_transition,right,UNLOADING->SUPPORT
287,velocity_saturation,,1.0
288,load_transition,left,SUPPORT->UNLOADING
288,load_transition,right,SUPPORT->UNLOADING
289,collision_constraint_activation,,v3_torso_proxy:v3_right_forearm_proxy
289,velocity_saturation,,1.0000000000000002
291,load_transition,left,UNLOADING->SUPPORT
291,load_transition,right,UNLOADING->SUPPORT
291,velocity_saturation,,0.9999964656373824
292,load_transition,left,SUPPORT->UNLOADING
294,velocity_saturation,,0.9999843069123998
297,load_transition,left,UNLOADING->SUPPORT
298,load_transition,right,SUPPORT->UNLOADING
301,load_transition,right,UNLOADING->SUPPORT
301,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
302,load_transition,left,SUPPORT->UNLOADING
302,load_transition,right,SUPPORT->UNLOADING
305,load_transition,left,UNLOADING->SUPPORT
305,load_transition,right,UNLOADING->SUPPORT
306,load_transition,left,SUPPORT->UNLOADING
306,load_transition,right,SUPPORT->UNLOADING
308,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
309,load_transition,left,UNLOADING->SUPPORT
309,load_transition,right,UNLOADING->SUPPORT
309,velocity_saturation,,0.9999995297034013
310,load_transition,left,SUPPORT->UNLOADING
310,load_transition,right,SUPPORT->UNLOADING
313,load_transition,left,UNLOADING->SUPPORT
313,load_transition,right,UNLOADING->SUPPORT
313,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
313,velocity_saturation,,1.0
314,load_transition,left,SUPPORT->UNLOADING
314,load_transition,right,SUPPORT->UNLOADING
314,velocity_saturation,,0.9999660598389896
315,velocity_saturation,,1.0
317,load_transition,left,UNLOADING->SUPPORT
317,load_transition,right,UNLOADING->SUPPORT
317,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
317,velocity_saturation,,1.0000000000000002
318,load_transition,left,SUPPORT->UNLOADING
321,load_transition,left,UNLOADING->SUPPORT
322,velocity_saturation,,1.0
323,load_transition,left,SUPPORT->UNLOADING
323,load_transition,right,SUPPORT->UNLOADING
323,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
323,velocity_saturation,,1.0
326,load_transition,left,UNLOADING->SUPPORT
326,load_transition,right,UNLOADING->SUPPORT
326,velocity_saturation,,1.0000000000000002
328,velocity_saturation,,1.0
329,load_transition,left,SUPPORT->UNLOADING
329,load_transition,right,SUPPORT->UNLOADING
332,load_transition,left,UNLOADING->SUPPORT
332,load_transition,right,UNLOADING->SUPPORT
332,velocity_saturation,,0.9999995876729828
334,load_transition,left,SUPPORT->UNLOADING
334,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
334,velocity_saturation,,1.0
337,velocity_saturation,,1.0000000000000002
