frame_idx,event,side,value
106,load_transition,left,SUPPORT->UNLOADING
106,load_transition,right,SUPPORT->UNLOADING
109,load_transition,left,UNLOADING->SUPPORT
109,load_transition,right,UNLOADING->SUPPORT
110,load_transition,left,SUPPORT->UNLOADING
110,load_transition,right,SUPPORT->UNLOADING
111,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
113,load_transition,left,UNLOADING->SUPPORT
113,load_transition,right,UNLOADING->SUPPORT
114,load_transition,left,SUPPORT->UNLOADING
114,load_transition,right,SUPPORT->UNLOADING
114,velocity_saturation,,0.9999913316831196
117,load_transition,left,UNLOADING->SUPPORT
117,load_transition,right,UNLOADING->SUPPORT
119,load_transition,right,SUPPORT->UNLOADING
122,load_transition,right,UNLOADING->SUPPORT
122,collision_constraint_activation,,v3_torso_proxy:v3_right_forearm_proxy
123,velocity_saturation,,1.0
124,load_transition,left,SUPPORT->UNLOADING
124,load_transition,right,SUPPORT->UNLOADING
127,load_transition,left,UNLOADING->SUPPORT
127,load_transition,right,UNLOADING->SUPPORT
127,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
127,velocity_saturation,,1.0
128,load_transition,left,SUPPORT->UNLOADING
128,load_transition,right,SUPPORT->UNLOADING
130,velocity_saturation,,0.9999972703689185
131,load_transition,left,UNLOADING->SUPPORT
131,load_transition,right,UNLOADING->SUPPORT
132,load_transition,left,SUPPORT->UNLOADING
132,load_transition,right,SUPPORT->UNLOADING
132,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
132,velocity_saturation,,1.0
135,load_transition,left,UNLOADING->SUPPORT
135,load_transition,right,UNLOADING->SUPPORT
135,velocity_saturation,,1.0
136,load_transition,left,SUPPORT->UNLOADING
136,load_transition,right,SUPPORT->UNLOADING
136,velocity_saturation,,1.0
138,velocity_saturation,,0.9999999466338505
139,load_transition,left,UNLOADING->SUPPORT
139,load_transition,right,UNLOADING->SUPPORT
139,arm_branch_flip,left,1
139,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
139,velocity_saturation,,1.0
140,load_transition,left,SUPPORT->UNLOADING
143,load_transition,left,UNLOADING->SUPPORT
143,velocity_saturation,,1.0
144,load_transition,left,SUPPORT->UNLOADING
144,load_transition,right,SUPPORT->UNLOADING
144,velocity_saturation,,1.0
145,velocity_saturation,,1.0
146,arm_branch_flip,left,-1
147,load_transition,left,UNLOADING->SUPPORT
147,load_transition,right,UNLOADING->SUPPORT
147,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
147,velocity_saturation,,1.0
148,load_transition,left,SUPPORT->UNLOADING
148,load_transition,right,SUPPORT->UNLOADING
148,arm_branch_flip,left,1
148,arm_branch_flip,right,1
149,velocity_saturation,,1.0
150,arm_branch_flip,left,-1
150,arm_branch_flip,right,-1
