frame_idx,event,side,value
114,load_transition,left,UNLOADING->SUPPORT
114,load_transition,right,UNLOADING->SUPPORT
114,velocity_saturation,,1.0000000000000002
115,load_transition,left,SUPPORT->UNLOADING
115,velocity_saturation,,0.999999895279455
116,arm_branch_flip,left,-1
116,velocity_saturation,,1.0000000000000002
117,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
117,velocity_saturation,,1.0000000000000002
118,load_transition,left,UNLOADING->SUPPORT
119,load_transition,right,SUPPORT->UNLOADING
120,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
120,velocity_saturation,,1.0000000000000002
122,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
122,velocity_saturation,,1.0000000000000002
123,load_transition,right,UNLOADING->SUPPORT
124,load_transition,left,SUPPORT->UNLOADING
124,load_transition,right,SUPPORT->UNLOADING
127,load_transition,right,UNLOADING->SUPPORT
128,velocity_saturation,,1.0000000000000002
130,velocity_saturation,,1.0
131,velocity_saturation,,1.0
132,velocity_saturation,,0.9999782990517705
133,velocity_saturation,,1.0
134,liftoff,left,AIR
134,velocity_saturation,,1.0000000000000002
135,velocity_saturation,,1.0000000000000002
137,touchdown,left,FLAT
137,velocity_saturation,,1.0000000000000002
140,velocity_saturation,,0.9999766731097375
141,velocity_saturation,,1.0
142,load_transition,left,UNLOADING->LOADING
142,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
143,load_transition,right,SUPPORT->UNLOADING
157,velocity_saturation,,1.0
158,load_transition,right,UNLOADING->SUPPORT
158,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
158,velocity_saturation,,1.0
159,load_transition,left,LOADING->SUPPORT
159,velocity_saturation,,1.0
160,load_transition,right,SUPPORT->UNLOADING
160,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
160,velocity_saturation,,1.0
161,velocity_saturation,,1.0
165,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
167,velocity_saturation,,0.9999550339572627
172,load_transition,right,UNLOADING->SUPPORT
173,velocity_saturation,,1.0
174,load_transition,left,SUPPORT->UNLOADING
177,load_transition,left,UNLOADING->SUPPORT
178,load_transition,right,SUPPORT->UNLOADING
182,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
182,velocity_saturation,,1.0
185,velocity_saturation,,1.0
188,velocity_saturation,,1.0000000000000002
192,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
195,load_transition,right,UNLOADING->SUPPORT
197,velocity_saturation,,1.0000000000000002
199,velocity_saturation,,1.0
200,load_transition,left,SUPPORT->UNLOADING
200,load_transition,right,SUPPORT->UNLOADING
200,velocity_saturation,,1.0
201,velocity_saturation,,1.0000000000000002
203,load_transition,left,UNLOADING->SUPPORT
203,load_transition,right,UNLOADING->SUPPORT
