frame_idx,event,side,value
74,velocity_saturation,,1.0
76,velocity_saturation,,0.9999960852839164
77,velocity_saturation,,1.0
78,velocity_saturation,,0.9999997325857147
81,load_transition,right,UNLOADING->SUPPORT
82,load_transition,left,SUPPORT->UNLOADING
86,velocity_saturation,,1.0
87,velocity_saturation,,1.0
89,velocity_saturation,,1.0000000000000002
93,velocity_saturation,,1.0
98,velocity_saturation,,1.0000000000000002
100,load_transition,left,UNLOADING->SUPPORT
100,velocity_saturation,,1.0000000000000002
101,load_transition,right,SUPPORT->UNLOADING
101,velocity_saturation,,1.0
105,arm_branch_flip,right,-1
105,velocity_saturation,,0.9999828813290508
109,load_transition,right,UNLOADING->SUPPORT
111,velocity_saturation,,1.0000000000000002
113,load_transition,right,SUPPORT->UNLOADING
116,load_transition,right,UNLOADING->SUPPORT
116,collision_constraint_activation,,v3_torso_proxy:v3_right_hand_proxy
117,load_transition,right,SUPPORT->UNLOADING
117,velocity_saturation,,0.9999812278577737
120,load_transition,right,UNLOADING->SUPPORT
121,velocity_saturation,,1.0000000000000002
122,load_transition,left,SUPPORT->UNLOADING
122,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
125,velocity_saturation,,0.9999930139318021
128,load_transition,left,UNLOADING->SUPPORT
128,collision_constraint_activation,,v3_torso_proxy:v3_left_hand_proxy
129,load_transition,left,SUPPORT->UNLOADING
129,load_transition,right,SUPPORT->UNLOADING
129,arm_branch_flip,left,-1
132,load_transition,left,UNLOADING->SUPPORT
132,load_transition,right,UNLOADING->SUPPORT
136,velocity_saturation,,1.0000000000000002
140,load_transition,right,SUPPORT->UNLOADING
140,velocity_saturation,,0.9999922226759004
143,load_transition,right,UNLOADING->SUPPORT
144,load_transition,left,SUPPORT->UNLOADING
151,load_transition,left,UNLOADING->SUPPORT
155,velocity_saturation,,1.0
156,load_transition,right,SUPPORT->UNLOADING
158,velocity_saturation,,0.9999992656552437
159,load_transition,right,UNLOADING->SUPPORT
159,velocity_saturation,,1.0
160,load_transition,left,SUPPORT->UNLOADING
160,load_transition,right,SUPPORT->UNLOADING
160,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
160,velocity_saturation,,1.0000000000000002
162,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
163,load_transition,left,UNLOADING->SUPPORT
163,load_transition,right,UNLOADING->SUPPORT
164,velocity_saturation,,0.9999790677873738
166,load_transition,left,SUPPORT->UNLOADING
166,velocity_saturation,,1.0
167,velocity_saturation,,0.9999992511939553
168,velocity_saturation,,1.0
173,load_transition,left,UNLOADING->SUPPORT
173,velocity_saturation,,1.0000000000000002
176,load_transition,left,SUPPORT->UNLOADING
179,load_transition,left,UNLOADING->SUPPORT
181,velocity_saturation,,1.0
183,velocity_saturation,,0.9999954199690089
184,load_transition,right,SUPPORT->UNLOADING
186,velocity_saturation,,1.0000000000000002
188,load_transition,right,UNLOADING->SUPPORT
188,velocity_saturation,,1.0
189,load_transition,left,SUPPORT->UNLOADING
189,load_transition,right,SUPPORT->UNLOADING
192,load_transition,left,UNLOADING->SUPPORT
192,load_transition,right,UNLOADING->SUPPORT
193,load_transition,left,SUPPORT->UNLOADING
196,load_transition,left,UNLOADING->SUPPORT
198,load_transition,left,SUPPORT->UNLOADING
201,velocity_saturation,,0.9999999541368972
203,load_transition,left,UNLOADING->SUPPORT
205,load_transition,left,SUPPORT->UNLOADING
205,load_transition,right,SUPPORT->UNLOADING
205,velocity_saturation,,1.0
208,load_transition,left,UNLOADING->SUPPORT
208,load_transition,right,UNLOADING->SUPPORT
209,velocity_saturation,,0.9999752760706057
211,load_transition,right,SUPPORT->UNLOADING
214,load_transition,right,UNLOADING->SUPPORT
220,load_transition,left,SUPPORT->UNLOADING
225,load_transition,left,UNLOADING->SUPPORT
225,velocity_saturation,,0.9999999999999999
226,load_transition,left,SUPPORT->UNLOADING
226,load_transition,right,SUPPORT->UNLOADING
229,load_transition,left,UNLOADING->SUPPORT
229,load_transition,right,UNLOADING->SUPPORT
230,velocity_saturation,,0.9999999999999999
232,velocity_saturation,,1.0
234,load_transition,left,SUPPORT->UNLOADING
234,load_transition,right,SUPPORT->UNLOADING
237,load_transition,left,UNLOADING->SUPPORT
237,load_transition,right,UNLOADING->SUPPORT
238,load_transition,left,SUPPORT->UNLOADING
238,load_transition,right,SUPPORT->UNLOADING
241,load_transition,left,UNLOADING->SUPPORT
241,load_transition,right,UNLOADING->SUPPORT
243,load_transition,left,SUPPORT->UNLOADING
246,load_transition,left,UNLOADING->SUPPORT
246,velocity_saturation,,0.9999979699376655
247,load_transition,right,SUPPORT->UNLOADING
248,velocity_saturation,,1.0
249,velocity_saturation,,1.0
250,load_transition,right,UNLOADING->SUPPORT
253,load_transition,left,SUPPORT->UNLOADING
257,load_transition,left,UNLOADING->SUPPORT
257,velocity_saturation,,1.0
258,load_transition,left,SUPPORT->UNLOADING
258,load_transition,right,SUPPORT->UNLOADING
261,load_transition,left,UNLOADING->SUPPORT
261,load_transition,right,UNLOADING->SUPPORT
262,load_transition,left,SUPPORT->UNLOADING
265,load_transition,left,UNLOADING->SUPPORT
272,load_transition,left,SUPPORT->UNLOADING
272,load_transition,right,SUPPORT->UNLOADING
275,load_transition,left,UNLOADING->SUPPORT
275,load_transition,right,UNLOADING->SUPPORT
276,velocity_saturation,,1.0
281,load_transition,right,SUPPORT->UNLOADING
284,load_transition,right,UNLOADING->SUPPORT
289,velocity_saturation,,1.0
290,load_transition,left,SUPPORT->UNLOADING
290,load_transition,right,SUPPORT->UNLOADING
290,velocity_saturation,,1.0
292,velocity_saturation,,1.0000000000000002
293,load_transition,left,UNLOADING->SUPPORT
293,load_transition,right,UNLOADING->SUPPORT
294,load_transition,right,SUPPORT->UNLOADING
299,load_transition,right,UNLOADING->SUPPORT
300,velocity_saturation,,0.9999878675059097
301,load_transition,left,SUPPORT->UNLOADING
304,load_transition,left,UNLOADING->SUPPORT
307,velocity_saturation,,0.9993591429526357
310,velocity_saturation,,0.9999999999999999
311,load_transition,left,SUPPORT->UNLOADING
311,load_transition,right,SUPPORT->UNLOADING
311,velocity_saturation,,0.9999999999999999
313,velocity_saturation,,1.0
314,load_transition,left,UNLOADING->SUPPORT
314,load_transition,right,UNLOADING->SUPPORT
314,velocity_saturation,,1.0
315,load_transition,left,SUPPORT->UNLOADING
315,load_transition,right,SUPPORT->UNLOADING
318,load_transition,left,UNLOADING->SUPPORT
318,load_transition,right,UNLOADING->SUPPORT
319,load_transition,left,SUPPORT->UNLOADING
319,load_transition,right,SUPPORT->UNLOADING
319,velocity_saturation,,0.9999999883186427
320,velocity_saturation,,1.0000000000000002
322,load_transition,left,UNLOADING->SUPPORT
322,load_transition,right,UNLOADING->SUPPORT
323,load_transition,right,SUPPORT->UNLOADING
324,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
324,velocity_saturation,,1.0
325,velocity_saturation,,1.0
327,velocity_saturation,,1.0000000000000002
328,load_transition,right,UNLOADING->SUPPORT
