frame_idx,event,side,value
249,load_transition,right,SUPPORT->UNLOADING
252,load_transition,left,UNLOADING->SUPPORT
252,load_transition,right,UNLOADING->SUPPORT
259,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
259,velocity_saturation,,1.0
260,load_transition,left,SUPPORT->UNLOADING
262,velocity_saturation,,1.0
263,velocity_saturation,,1.0000000000000002
265,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
266,load_transition,left,UNLOADING->SUPPORT
268,load_transition,right,SUPPORT->UNLOADING
270,qp_infeasible,,Stage A: NoSolutionFound: QP solver proxqp failed to find a solution.
271,load_transition,right,UNLOADING->SUPPORT
272,velocity_saturation,,0.9999011833806969
273,load_transition,left,SUPPORT->UNLOADING
273,load_transition,right,SUPPORT->UNLOADING
274,velocity_saturation,,0.9999815752206073
276,load_transition,left,UNLOADING->SUPPORT
276,load_transition,right,UNLOADING->SUPPORT
277,velocity_saturation,,1.0000000000000002
278,load_transition,left,SUPPORT->UNLOADING
278,load_transition,right,SUPPORT->UNLOADING
278,velocity_saturation,,0.9999999999999999
281,load_transition,left,UNLOADING->SUPPORT
281,load_transition,right,UNLOADING->SUPPORT
282,load_transition,left,SUPPORT->UNLOADING
282,load_transition,right,SUPPORT->UNLOADING
285,load_transition,left,UNLOADING->SUPPORT
285,load_transition,right,UNLOADING->SUPPORT
286,load_transition,left,SUPPORT->UNLOADING
289,load_transition,left,UNLOADING->SUPPORT
290,velocity_saturation,,0.9999815798257826
291,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
291,velocity_saturation,,0.9999999999999999
292,load_transition,left,SUPPORT->UNLOADING
292,load_transition,right,SUPPORT->UNLOADING
293,velocity_saturation,,0.9999996017337816
