frame_idx,event,side,value
355,velocity_saturation,,1.0
356,velocity_saturation,,1.0
357,velocity_saturation,,0.9999973893655618
358,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
359,velocity_saturation,,1.0000000000000002
364,load_transition,right,UNLOADING->SUPPORT
364,velocity_saturation,,1.0
370,velocity_saturation,,0.999995251653769
371,load_transition,left,SUPPORT->UNLOADING
371,load_transition,right,SUPPORT->UNLOADING
371,velocity_saturation,,1.0
372,velocity_saturation,,1.0
374,load_transition,left,UNLOADING->SUPPORT
374,load_transition,right,UNLOADING->SUPPORT
380,load_transition,right,SUPPORT->UNLOADING
383,load_transition,right,UNLOADING->SUPPORT
386,load_transition,left,SUPPORT->UNLOADING
386,load_transition,right,SUPPORT->UNLOADING
389,load_transition,left,UNLOADING->SUPPORT
389,load_transition,right,UNLOADING->SUPPORT
389,velocity_saturation,,0.9999865096081271
390,load_transition,left,SUPPORT->UNLOADING
390,load_transition,right,SUPPORT->UNLOADING
390,velocity_saturation,,1.0
391,velocity_saturation,,1.0
393,load_transition,left,UNLOADING->SUPPORT
393,load_transition,right,UNLOADING->SUPPORT
393,velocity_saturation,,1.0
394,load_transition,left,SUPPORT->UNLOADING
394,load_transition,right,SUPPORT->UNLOADING
395,velocity_saturation,,1.0
397,load_transition,left,UNLOADING->SUPPORT
397,load_transition,right,UNLOADING->SUPPORT
397,velocity_saturation,,0.9999966614177332
398,velocity_saturation,,0.9999455335556364
399,load_transition,left,SUPPORT->UNLOADING
399,load_transition,right,SUPPORT->UNLOADING
402,load_transition,left,UNLOADING->SUPPORT
402,load_transition,right,UNLOADING->SUPPORT
404,velocity_saturation,,0.9999840957612753
407,load_transition,left,SUPPORT->UNLOADING
412,velocity_saturation,,0.9999934853717014
413,velocity_saturation,,1.0
414,velocity_saturation,,1.0
416,load_transition,left,UNLOADING->SUPPORT
418,velocity_saturation,,0.9999879164255581
419,velocity_saturation,,1.0
420,load_transition,left,SUPPORT->UNLOADING
420,load_transition,right,SUPPORT->UNLOADING
423,load_transition,left,UNLOADING->SUPPORT
423,load_transition,right,UNLOADING->SUPPORT
425,load_transition,left,SUPPORT->UNLOADING
425,load_transition,right,SUPPORT->UNLOADING
428,load_transition,left,UNLOADING->SUPPORT
428,load_transition,right,UNLOADING->SUPPORT
428,velocity_saturation,,0.9999999999999999
429,load_transition,left,SUPPORT->UNLOADING
429,load_transition,right,SUPPORT->UNLOADING
429,velocity_saturation,,1.0
430,velocity_saturation,,1.0
432,load_transition,left,UNLOADING->SUPPORT
432,load_transition,right,UNLOADING->SUPPORT
432,velocity_saturation,,1.0
433,load_transition,left,SUPPORT->UNLOADING
433,load_transition,right,SUPPORT->UNLOADING
433,velocity_saturation,,1.0
435,velocity_saturation,,0.9999999100851272
436,load_transition,left,UNLOADING->SUPPORT
436,load_transition,right,UNLOADING->SUPPORT
436,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
437,load_transition,left,SUPPORT->UNLOADING
437,load_transition,right,SUPPORT->UNLOADING
437,velocity_saturation,,1.0000000000000002
440,load_transition,left,UNLOADING->SUPPORT
440,load_transition,right,UNLOADING->SUPPORT
440,velocity_saturation,,0.9999999512584832
441,load_transition,left,SUPPORT->UNLOADING
441,load_transition,right,SUPPORT->UNLOADING
441,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
441,velocity_saturation,,0.9999984677061188
442,velocity_saturation,,1.0
444,load_transition,left,UNLOADING->SUPPORT
444,load_transition,right,UNLOADING->SUPPORT
449,load_transition,left,SUPPORT->UNLOADING
452,load_transition,left,UNLOADING->SUPPORT
454,load_transition,right,SUPPORT->UNLOADING
455,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
457,load_transition,right,UNLOADING->SUPPORT
458,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
458,velocity_saturation,,1.0000000000000002
459,load_transition,left,SUPPORT->UNLOADING
462,load_transition,left,UNLOADING->SUPPORT
463,load_transition,left,SUPPORT->UNLOADING
463,load_transition,right,SUPPORT->UNLOADING
466,load_transition,left,UNLOADING->SUPPORT
466,load_transition,right,UNLOADING->SUPPORT
466,velocity_saturation,,0.9999995433114117
467,load_transition,right,SUPPORT->UNLOADING
470,load_transition,right,UNLOADING->SUPPORT
470,velocity_saturation,,0.9999993041406764
471,velocity_saturation,,0.9999981113966785
472,load_transition,left,SUPPORT->UNLOADING
472,load_transition,right,SUPPORT->UNLOADING
475,load_transition,left,UNLOADING->SUPPORT
475,load_transition,right,UNLOADING->SUPPORT
478,velocity_saturation,,0.9999665731557503
480,load_transition,left,SUPPORT->UNLOADING
480,load_transition,right,SUPPORT->UNLOADING
483,load_transition,left,UNLOADING->SUPPORT
483,load_transition,right,UNLOADING->SUPPORT
483,velocity_saturation,,0.9999999788878892
484,load_transition,left,SUPPORT->UNLOADING
484,load_transition,right,SUPPORT->UNLOADING
484,velocity_saturation,,1.0
485,velocity_saturation,,1.0
486,velocity_saturation,,0.9999944948212249
487,load_transition,left,UNLOADING->SUPPORT
487,load_transition,right,UNLOADING->SUPPORT
488,load_transition,right,SUPPORT->UNLOADING
491,load_transition,right,UNLOADING->SUPPORT
491,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
492,load_transition,left,SUPPORT->UNLOADING
492,velocity_saturation,,1.0
493,velocity_saturation,,1.0000000000000002
496,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
496,velocity_saturation,,1.0
497,load_transition,left,UNLOADING->SUPPORT
497,velocity_saturation,,1.0
498,load_transition,left,SUPPORT->UNLOADING
498,load_transition,right,SUPPORT->UNLOADING
501,load_transition,left,UNLOADING->SUPPORT
501,load_transition,right,UNLOADING->SUPPORT
506,load_transition,right,SUPPORT->UNLOADING
506,velocity_saturation,,1.0
513,load_transition,right,UNLOADING->SUPPORT
513,velocity_saturation,,0.9999985394359944
514,load_transition,left,SUPPORT->UNLOADING
514,load_transition,right,SUPPORT->UNLOADING
516,velocity_saturation,,0.9999951838121048
517,load_transition,left,UNLOADING->SUPPORT
517,load_transition,right,UNLOADING->SUPPORT
517,velocity_saturation,,1.0
518,load_transition,left,SUPPORT->UNLOADING
518,load_transition,right,SUPPORT->UNLOADING
518,velocity_saturation,,1.0
520,velocity_saturation,,0.9999999999999999
521,load_transition,left,UNLOADING->SUPPORT
521,load_transition,right,UNLOADING->SUPPORT
532,velocity_saturation,,1.0
533,load_transition,right,SUPPORT->UNLOADING
534,velocity_saturation,,0.9999633091755705
536,load_transition,right,UNLOADING->SUPPORT
538,velocity_saturation,,1.0
539,load_transition,left,SUPPORT->UNLOADING
542,load_transition,left,UNLOADING->SUPPORT
542,velocity_saturation,,1.0000000000000002
543,load_transition,left,SUPPORT->UNLOADING
543,load_transition,right,SUPPORT->UNLOADING
543,velocity_saturation,,1.0
544,velocity_saturation,,1.0
545,velocity_saturation,,1.0
546,load_transition,left,UNLOADING->SUPPORT
546,load_transition,right,UNLOADING->SUPPORT
547,load_transition,left,SUPPORT->UNLOADING
547,load_transition,right,SUPPORT->UNLOADING
547,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
550,load_transition,left,UNLOADING->SUPPORT
550,load_transition,right,UNLOADING->SUPPORT
552,velocity_saturation,,0.9999926320455534
