frame_idx,event,side,value
392,arm_branch_flip,left,1
392,velocity_saturation,,1.0
393,velocity_saturation,,1.0000000000000002
394,arm_branch_flip,left,-1
394,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
394,velocity_saturation,,1.0
395,load_transition,left,UNLOADING->SUPPORT
395,velocity_saturation,,1.0
396,load_transition,left,SUPPORT->UNLOADING
397,load_transition,right,LOADING->SUPPORT
401,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
403,load_transition,right,SUPPORT->UNLOADING
404,load_transition,left,UNLOADING->SUPPORT
405,load_transition,left,SUPPORT->UNLOADING
405,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
406,load_transition,right,UNLOADING->SUPPORT
406,velocity_saturation,,1.0
413,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
416,load_transition,right,SUPPORT->LOADING
416,velocity_saturation,,1.0
417,liftoff,left,AIR
417,velocity_saturation,,0.9998779296875001
418,arm_branch_flip,left,1
418,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
418,velocity_saturation,,0.9999999999999999
419,velocity_saturation,,1.0000000000000002
420,load_transition,right,LOADING->SUPPORT
421,touchdown,left,FLAT
422,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
422,velocity_saturation,,1.0
423,velocity_saturation,,1.0
424,load_transition,right,SUPPORT->LOADING
424,arm_branch_flip,left,-1
424,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
424,velocity_saturation,,0.9999982209749906
425,velocity_saturation,,0.9999968093822158
426,velocity_saturation,,1.0000000000000002
427,load_transition,right,LOADING->SUPPORT
427,velocity_saturation,,1.0
428,velocity_saturation,,0.9999996823344548
429,load_transition,left,UNLOADING->LOADING
429,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
430,load_transition,right,SUPPORT->UNLOADING
433,load_transition,right,UNLOADING->LOADING
434,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
437,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
437,velocity_saturation,,1.0000000000000002
438,load_transition,right,LOADING->UNLOADING
438,velocity_saturation,,0.9999852199742002
440,load_transition,left,LOADING->SUPPORT
442,load_transition,right,UNLOADING->SUPPORT
442,velocity_saturation,,1.0
443,load_transition,right,SUPPORT->UNLOADING
446,load_transition,right,UNLOADING->SUPPORT
447,load_transition,right,SUPPORT->UNLOADING
450,load_transition,right,UNLOADING->SUPPORT
451,load_transition,left,SUPPORT->UNLOADING
452,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
455,velocity_saturation,,0.9999998325305318
