frame_idx,event,side,value
94,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
94,velocity_saturation,,1.0000000000000002
98,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
98,velocity_saturation,,1.0000000000000002
103,velocity_saturation,,1.0
105,velocity_saturation,,1.0
112,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
112,velocity_saturation,,1.0000000000000002
113,velocity_saturation,,0.9999999999999999
114,velocity_saturation,,0.9999717757327761
115,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
115,velocity_saturation,,1.0
117,load_transition,right,UNLOADING->LOADING
121,velocity_saturation,,1.0
122,load_transition,left,SUPPORT->UNLOADING
124,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
128,load_transition,left,UNLOADING->SUPPORT
129,load_transition,left,SUPPORT->UNLOADING
132,velocity_saturation,,1.0
134,velocity_saturation,,0.9999708506820663
135,velocity_saturation,,0.999998998206769
136,load_transition,right,LOADING->SUPPORT
137,velocity_saturation,,0.999959694711401
138,velocity_saturation,,0.999999989859525
139,velocity_saturation,,0.9999940135360471
140,velocity_saturation,,0.9999951242011097
143,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
144,load_transition,left,UNLOADING->LOADING
149,load_transition,left,LOADING->UNLOADING
156,velocity_saturation,,0.9999998588754708
157,velocity_saturation,,0.9999999794980955
164,velocity_saturation,,0.9999745025608898
165,velocity_saturation,,0.9999408032123704
166,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
167,load_transition,left,UNLOADING->LOADING
168,load_transition,right,SUPPORT->UNLOADING
172,load_transition,right,UNLOADING->SUPPORT
172,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
173,load_transition,right,SUPPORT->UNLOADING
176,load_transition,right,UNLOADING->SUPPORT
179,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
181,load_transition,left,LOADING->SUPPORT
181,velocity_saturation,,0.999959823183328
183,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
183,velocity_saturation,,1.0
184,load_transition,right,SUPPORT->UNLOADING
184,velocity_saturation,,0.9999991064127075
187,velocity_saturation,,1.0
188,velocity_saturation,,1.0
189,velocity_saturation,,1.0000000000000002
190,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
197,liftoff,right,AIR
200,touchdown,right,FLAT
202,velocity_saturation,,1.0
203,velocity_saturation,,0.9999880168196722
206,load_transition,right,UNLOADING->LOADING
206,velocity_saturation,,1.0
207,load_transition,left,SUPPORT->UNLOADING
210,load_transition,left,UNLOADING->SUPPORT
213,load_transition,left,SUPPORT->UNLOADING
214,velocity_saturation,,0.9999992098466127
217,load_transition,left,UNLOADING->SUPPORT
218,load_transition,left,SUPPORT->UNLOADING
218,velocity_saturation,,0.9999874403280574
219,velocity_saturation,,1.0
220,arm_branch_flip,right,1
220,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
220,velocity_saturation,,1.0
221,arm_branch_flip,right,-1
221,velocity_saturation,,1.0
224,velocity_saturation,,1.0
227,load_transition,right,LOADING->SUPPORT
227,velocity_saturation,,1.0
228,velocity_saturation,,1.0
228,qp_infeasible,,Stage B: NoSolutionFound: QP solver proxqp failed to find a solution.
229,qp_infeasible,,Stage B: NoSolutionFound: QP solver proxqp failed to find a solution.
230,velocity_saturation,,0.9999925269742265
235,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
239,velocity_saturation,,0.9999539339068357
245,velocity_saturation,,1.0
249,velocity_saturation,,0.9999789054082939
250,velocity_saturation,,0.9999829223831922
257,load_transition,left,UNLOADING->LOADING
258,load_transition,right,SUPPORT->UNLOADING
259,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
259,velocity_saturation,,1.0000000000000002
261,load_transition,right,UNLOADING->SUPPORT
261,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
262,load_transition,right,SUPPORT->UNLOADING
265,load_transition,right,UNLOADING->SUPPORT
265,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
266,velocity_saturation,,0.9999982566552873
269,load_transition,right,SUPPORT->UNLOADING
270,velocity_saturation,,0.9999991194302266
271,velocity_saturation,,1.0
274,load_transition,left,LOADING->SUPPORT
274,velocity_saturation,,0.9999974540749579
275,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
281,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
281,velocity_saturation,,0.9999987092172556
284,velocity_saturation,,1.0
285,load_transition,right,UNLOADING->SUPPORT
285,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
286,load_transition,left,SUPPORT->UNLOADING
286,load_transition,right,SUPPORT->UNLOADING
289,load_transition,left,UNLOADING->SUPPORT
290,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
290,velocity_saturation,,1.0
291,velocity_saturation,,0.9999962660925352
292,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
292,velocity_saturation,,1.0
293,velocity_saturation,,1.0
295,velocity_saturation,,1.0
296,liftoff,right,AIR
298,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
299,touchdown,right,FLAT
301,velocity_saturation,,0.9999999999999999
303,load_transition,right,UNLOADING->LOADING
304,load_transition,left,SUPPORT->UNLOADING
310,velocity_saturation,,1.0
311,load_transition,left,UNLOADING->SUPPORT
311,velocity_saturation,,1.0
312,load_transition,left,SUPPORT->UNLOADING
312,velocity_saturation,,0.999998014699613
313,velocity_saturation,,1.0
314,velocity_saturation,,1.0000000000000002
315,load_transition,left,UNLOADING->SUPPORT
317,velocity_saturation,,1.0
318,load_transition,left,SUPPORT->UNLOADING
318,velocity_saturation,,1.0
320,velocity_saturation,,1.0000000000000002
321,velocity_saturation,,1.0000000000000002
323,load_transition,right,LOADING->SUPPORT
332,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
339,velocity_saturation,,0.9999999999999999
340,velocity_saturation,,1.0
341,velocity_saturation,,1.0
342,velocity_saturation,,0.9999999999999999
343,collision_constraint_activation,,v3_torso_proxy:v3_left_forearm_proxy
343,velocity_saturation,,1.0
345,velocity_saturation,,1.0
347,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
347,velocity_saturation,,0.9999948376393254
348,velocity_saturation,,0.9999998222957116
349,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
349,velocity_saturation,,0.9999897929951496
351,load_transition,left,UNLOADING->LOADING
351,velocity_saturation,,1.0000000000000002
352,load_transition,right,SUPPORT->UNLOADING
355,load_transition,right,UNLOADING->SUPPORT
356,load_transition,right,SUPPORT->UNLOADING
359,load_transition,right,UNLOADING->SUPPORT
359,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
360,velocity_saturation,,1.0
361,load_transition,right,SUPPORT->UNLOADING
362,velocity_saturation,,0.9999666306908018
363,velocity_saturation,,0.9999982799184226
364,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
364,velocity_saturation,,1.0000000000000002
365,load_transition,right,UNLOADING->SUPPORT
366,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
366,velocity_saturation,,0.9999972075322164
367,load_transition,right,SUPPORT->UNLOADING
368,load_transition,left,LOADING->SUPPORT
371,load_transition,right,UNLOADING->SUPPORT
373,velocity_saturation,,0.9999999338315548
374,load_transition,right,SUPPORT->UNLOADING
377,load_transition,right,UNLOADING->SUPPORT
378,load_transition,left,SUPPORT->UNLOADING
383,load_transition,left,UNLOADING->SUPPORT
383,load_transition,right,SUPPORT->UNLOADING
385,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
385,velocity_saturation,,0.9999999999999999
390,velocity_saturation,,1.0
393,velocity_saturation,,0.9995529567900988
395,velocity_saturation,,1.0
399,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
402,load_transition,right,UNLOADING->LOADING
403,load_transition,left,SUPPORT->UNLOADING
403,velocity_saturation,,0.9999999999999999
406,load_transition,right,LOADING->SUPPORT
409,load_transition,left,UNLOADING->SUPPORT
409,velocity_saturation,,1.0
410,load_transition,left,SUPPORT->UNLOADING
411,velocity_saturation,,1.0
413,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
413,velocity_saturation,,0.9999854388945847
414,load_transition,left,UNLOADING->SUPPORT
415,load_transition,left,SUPPORT->UNLOADING
415,load_transition,right,SUPPORT->UNLOADING
415,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
415,velocity_saturation,,0.9999999144004471
417,velocity_saturation,,1.0
418,load_transition,left,UNLOADING->SUPPORT
418,load_transition,right,UNLOADING->SUPPORT
419,load_transition,left,SUPPORT->UNLOADING
433,load_transition,left,UNLOADING->SUPPORT
434,load_transition,right,SUPPORT->UNLOADING
438,velocity_saturation,,0.9999562030947187
439,load_transition,right,UNLOADING->SUPPORT
440,load_transition,left,SUPPORT->UNLOADING
440,load_transition,right,SUPPORT->UNLOADING
440,velocity_saturation,,1.0
443,load_transition,left,UNLOADING->SUPPORT
443,load_transition,right,UNLOADING->SUPPORT
444,load_transition,left,SUPPORT->UNLOADING
