frame_idx,event,side,value
79,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
84,load_transition,right,UNLOADING->SUPPORT
85,load_transition,right,SUPPORT->UNLOADING
90,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
91,load_transition,right,UNLOADING->SUPPORT
92,load_transition,right,SUPPORT->UNLOADING
98,load_transition,right,UNLOADING->SUPPORT
98,velocity_saturation,,1.0
99,load_transition,left,SUPPORT->UNLOADING
99,load_transition,right,SUPPORT->UNLOADING
102,load_transition,left,UNLOADING->SUPPORT
102,load_transition,right,UNLOADING->SUPPORT
102,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
104,load_transition,left,SUPPORT->UNLOADING
104,load_transition,right,SUPPORT->UNLOADING
104,velocity_saturation,,0.999881671506703
107,load_transition,left,UNLOADING->SUPPORT
107,load_transition,right,UNLOADING->SUPPORT
108,load_transition,left,SUPPORT->UNLOADING
110,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
110,velocity_saturation,,1.0000000000000002
114,velocity_saturation,,1.0
115,load_transition,left,UNLOADING->SUPPORT
115,velocity_saturation,,0.9999993078019975
116,load_transition,left,SUPPORT->UNLOADING
116,load_transition,right,SUPPORT->UNLOADING
116,qp_infeasible,,Stage B: NoSolutionFound: QP solver proxqp failed to find a solution.
119,load_transition,left,UNLOADING->SUPPORT
119,load_transition,right,UNLOADING->SUPPORT
121,load_transition,right,SUPPORT->UNLOADING
126,load_transition,right,UNLOADING->SUPPORT
126,velocity_saturation,,0.9999953826777436
127,load_transition,left,SUPPORT->UNLOADING
127,load_transition,right,SUPPORT->UNLOADING
130,load_transition,right,UNLOADING->SUPPORT
130,velocity_saturation,,1.0
131,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
131,velocity_saturation,,1.0
135,velocity_saturation,,0.9999994131120086
136,velocity_saturation,,1.0
137,velocity_saturation,,1.0
138,collision_constraint_activation,,v3_pelvis_proxy:v3_right_hand_proxy
138,velocity_saturation,,0.9999999999999999
141,velocity_saturation,,1.0
144,liftoff,left,AIR
154,velocity_saturation,,1.0000000000000002
156,velocity_saturation,,1.0
157,load_transition,left,UNLOADING->UNLOADED
157,velocity_saturation,,1.0000000000000002
158,velocity_saturation,,0.9999974888723242
160,touchdown,left,FLAT
160,load_transition,left,UNLOADED->LOADING
161,velocity_saturation,,0.9999943577541653
162,load_transition,right,SUPPORT->UNLOADING
166,load_transition,right,UNLOADING->SUPPORT
166,velocity_saturation,,0.9999967801754597
167,load_transition,right,SUPPORT->UNLOADING
167,velocity_saturation,,1.0000000000000002
168,load_transition,left,LOADING->SUPPORT
170,load_transition,right,UNLOADING->SUPPORT
175,load_transition,right,SUPPORT->UNLOADING
179,velocity_saturation,,1.0000000000000002
181,load_transition,right,UNLOADING->SUPPORT
181,velocity_saturation,,1.0
183,collision_constraint_activation,,v3_torso_proxy:v3_right_forearm_proxy
183,velocity_saturation,,0.9999994047954464
184,load_transition,right,SUPPORT->UNLOADING
187,load_transition,right,UNLOADING->SUPPORT
187,velocity_saturation,,1.0
188,load_transition,left,SUPPORT->UNLOADING
188,load_transition,right,SUPPORT->UNLOADING
188,velocity_saturation,,1.0000000000000002
189,collision_constraint_activation,,v3_torso_proxy:v3_right_forearm_proxy
191,load_transition,left,UNLOADING->SUPPORT
191,load_transition,right,UNLOADING->SUPPORT
191,velocity_saturation,,1.0
192,velocity_saturation,,0.9999999370224866
193,load_transition,right,SUPPORT->UNLOADING
200,velocity_saturation,,1.0
201,collision_constraint_activation,,v3_torso_proxy:v3_right_forearm_proxy
201,velocity_saturation,,1.0
202,velocity_saturation,,1.0000000000000002
204,velocity_saturation,,1.0000000000000002
205,load_transition,right,UNLOADING->SUPPORT
205,velocity_saturation,,1.0000000000000002
206,load_transition,left,SUPPORT->UNLOADING
206,velocity_saturation,,1.0000000000000002
207,velocity_saturation,,1.0000000000000002
209,load_transition,left,UNLOADING->SUPPORT
215,load_transition,left,SUPPORT->UNLOADING
218,load_transition,left,UNLOADING->SUPPORT
218,velocity_saturation,,1.0000000000000002
220,load_transition,left,SUPPORT->UNLOADING
220,load_transition,right,SUPPORT->UNLOADING
221,velocity_saturation,,1.0000000000000002
221,qp_infeasible,,Stage B: NoSolutionFound: QP solver proxqp failed to find a solution.
223,load_transition,left,UNLOADING->SUPPORT
223,load_transition,right,UNLOADING->SUPPORT
223,velocity_saturation,,0.9999872780380634
224,load_transition,left,SUPPORT->UNLOADING
224,load_transition,right,SUPPORT->UNLOADING
224,arm_branch_flip,right,1
224,velocity_saturation,,1.0000000000000002
225,collision_constraint_activation,,v3_pelvis_proxy:v3_left_hand_proxy
225,velocity_saturation,,1.0000000000000002
227,load_transition,left,UNLOADING->SUPPORT
227,load_transition,right,UNLOADING->SUPPORT
227,velocity_saturation,,1.0000000000000002
228,velocity_saturation,,0.9999999999999999
229,load_transition,left,SUPPORT->UNLOADING
229,load_transition,right,SUPPORT->UNLOADING
230,collision_constraint_activation,,v3_torso_proxy:v3_left_forearm_proxy
230,velocity_saturation,,0.999998470996109
232,load_transition,left,UNLOADING->SUPPORT
232,load_transition,right,UNLOADING->SUPPORT
232,velocity_saturation,,1.0000000000000002
235,load_transition,left,SUPPORT->UNLOADING
235,load_transition,right,SUPPORT->UNLOADING
236,velocity_saturation,,1.0000000000000002
237,velocity_saturation,,1.0000000000000002
238,load_transition,left,UNLOADING->SUPPORT
238,load_transition,right,UNLOADING->SUPPORT
242,collision_constraint_activation,,v3_torso_proxy:v3_left_forearm_proxy
243,load_transition,right,SUPPORT->UNLOADING
246,load_transition,right,UNLOADING->SUPPORT
246,velocity_saturation,,1.0
248,load_transition,right,SUPPORT->UNLOADING
249,velocity_saturation,,1.0
250,velocity_saturation,,1.0
251,velocity_saturation,,1.0000000000000002
252,velocity_saturation,,1.0
254,velocity_saturation,,1.0000000000000002
255,velocity_saturation,,1.0000000000000002
256,velocity_saturation,,1.0
257,load_transition,right,UNLOADING->SUPPORT
258,arm_branch_flip,right,-1
258,velocity_saturation,,1.0000000000000002
259,load_transition,left,SUPPORT->UNLOADING
260,velocity_saturation,,1.0
261,velocity_saturation,,0.9999999275234431
262,velocity_saturation,,1.0000000000000002
263,load_transition,left,UNLOADING->SUPPORT
264,load_transition,left,SUPPORT->UNLOADING
264,load_transition,right,SUPPORT->UNLOADING
264,velocity_saturation,,1.0000000000000002
265,arm_branch_flip,left,1
265,collision_constraint_activation,,v3_torso_proxy:v3_right_forearm_proxy
265,velocity_saturation,,1.0000000000000002
267,load_transition,left,UNLOADING->SUPPORT
267,load_transition,right,UNLOADING->SUPPORT
267,velocity_saturation,,0.9999999827293009
269,load_transition,right,SUPPORT->UNLOADING
271,velocity_saturation,,1.0000000000000002
274,load_transition,right,UNLOADING->SUPPORT
278,load_transition,left,SUPPORT->UNLOADING
281,load_transition,left,UNLOADING->SUPPORT
281,velocity_saturation,,0.9999987034987745
282,load_transition,left,SUPPORT->UNLOADING
282,load_transition,right,SUPPORT->UNLOADING
285,load_transition,left,UNLOADING->SUPPORT
285,load_transition,right,UNLOADING->SUPPORT
285,velocity_saturation,,0.999996755323628
286,load_transition,left,SUPPORT->UNLOADING
287,velocity_saturation,,1.0
289,load_transition,left,UNLOADING->SUPPORT
289,velocity_saturation,,1.0000000000000002
290,load_transition,left,SUPPORT->UNLOADING
290,load_transition,right,SUPPORT->UNLOADING
290,velocity_saturation,,1.0
291,velocity_saturation,,1.0000000000000002
292,velocity_saturation,,1.0000000000000002
293,load_transition,left,UNLOADING->SUPPORT
293,load_transition,right,UNLOADING->SUPPORT
293,velocity_saturation,,0.9999997579792863
294,load_transition,left,SUPPORT->UNLOADING
294,load_transition,right,SUPPORT->UNLOADING
294,velocity_saturation,,1.0000000000000002
295,velocity_saturation,,0.9999946976749969
297,load_transition,left,UNLOADING->SUPPORT
297,load_transition,right,UNLOADING->SUPPORT
297,velocity_saturation,,1.0000000000000002
298,load_transition,left,SUPPORT->UNLOADING
298,load_transition,right,SUPPORT->UNLOADING
299,velocity_saturation,,1.0000000000000002
300,velocity_saturation,,1.0
301,load_transition,left,UNLOADING->SUPPORT
301,load_transition,right,UNLOADING->SUPPORT
301,velocity_saturation,,1.0
302,load_transition,left,SUPPORT->UNLOADING
302,load_transition,right,SUPPORT->UNLOADING
302,velocity_saturation,,1.0000000000000002
303,velocity_saturation,,1.0000000000000002
305,load_transition,left,UNLOADING->SUPPORT
305,load_transition,right,UNLOADING->SUPPORT
311,velocity_saturation,,0.9999965019143082
312,load_transition,left,SUPPORT->UNLOADING
312,load_transition,right,SUPPORT->UNLOADING
312,velocity_saturation,,1.0000000000000002
313,velocity_saturation,,1.0000000000000002
314,arm_branch_flip,left,-1
315,load_transition,left,UNLOADING->SUPPORT
315,load_transition,right,UNLOADING->SUPPORT
315,velocity_saturation,,0.9999998196995183
316,load_transition,left,SUPPORT->UNLOADING
316,load_transition,right,SUPPORT->UNLOADING
316,arm_branch_flip,left,1
316,collision_constraint_activation,,v3_torso_proxy:v3_left_forearm_proxy
319,load_transition,left,UNLOADING->SUPPORT
319,load_transition,right,UNLOADING->SUPPORT
320,load_transition,left,SUPPORT->UNLOADING
320,load_transition,right,SUPPORT->UNLOADING
320,arm_branch_flip,left,-1
320,velocity_saturation,,1.0000000000000002
321,velocity_saturation,,1.0000000000000002
323,load_transition,left,UNLOADING->SUPPORT
323,load_transition,right,UNLOADING->SUPPORT
323,velocity_saturation,,1.0000000000000002
324,load_transition,right,SUPPORT->UNLOADING
324,velocity_saturation,,1.0000000000000002
325,velocity_saturation,,1.0000000000000002
335,load_transition,right,UNLOADING->SUPPORT
340,velocity_saturation,,0.9999975524729139
341,load_transition,right,SUPPORT->UNLOADING
344,load_transition,right,UNLOADING->SUPPORT
345,load_transition,left,SUPPORT->UNLOADING
345,load_transition,right,SUPPORT->UNLOADING
348,load_transition,left,UNLOADING->SUPPORT
348,load_transition,right,UNLOADING->SUPPORT
348,velocity_saturation,,1.0
349,load_transition,left,SUPPORT->UNLOADING
350,velocity_saturation,,1.0000000000000002
352,load_transition,left,UNLOADING->SUPPORT
354,load_transition,right,SUPPORT->UNLOADING
357,load_transition,right,UNLOADING->SUPPORT
358,load_transition,left,SUPPORT->UNLOADING
358,load_transition,right,SUPPORT->UNLOADING
361,load_transition,left,UNLOADING->SUPPORT
361,load_transition,right,UNLOADING->SUPPORT
364,load_transition,left,SUPPORT->UNLOADING
367,load_transition,left,UNLOADING->SUPPORT
368,load_transition,left,SUPPORT->UNLOADING
368,collision_constraint_activation,,v3_torso_proxy:v3_right_forearm_proxy
368,velocity_saturation,,0.9999841785729066
371,load_transition,left,UNLOADING->SUPPORT
372,load_transition,left,SUPPORT->UNLOADING
372,arm_branch_flip,left,1
372,velocity_saturation,,1.0
373,velocity_saturation,,1.0
374,arm_branch_flip,left,-1
374,velocity_saturation,,1.0000000000000002
375,load_transition,left,UNLOADING->SUPPORT
376,arm_branch_flip,left,1
376,velocity_saturation,,1.0
377,load_transition,left,SUPPORT->UNLOADING
377,load_transition,right,SUPPORT->UNLOADING
378,velocity_saturation,,1.0000000000000002
380,load_transition,left,UNLOADING->SUPPORT
380,load_transition,right,UNLOADING->SUPPORT
380,velocity_saturation,,0.9999930639219176
381,load_transition,right,SUPPORT->UNLOADING
381,qp_infeasible,,Stage B: NoSolutionFound: QP solver proxqp failed to find a solution.
382,velocity_saturation,,1.0
383,velocity_saturation,,1.0
388,load_transition,right,UNLOADING->SUPPORT
393,load_transition,left,SUPPORT->UNLOADING
396,load_transition,left,UNLOADING->SUPPORT
396,velocity_saturation,,1.0000000000000002
397,load_transition,right,SUPPORT->UNLOADING
398,arm_branch_flip,right,1
399,velocity_saturation,,1.0
400,velocity_saturation,,1.0
401,velocity_saturation,,1.0000000000000002
405,load_transition,right,UNLOADING->SUPPORT
406,load_transition,left,SUPPORT->UNLOADING
406,load_transition,right,SUPPORT->UNLOADING
409,load_transition,left,UNLOADING->SUPPORT
409,load_transition,right,UNLOADING->SUPPORT
410,velocity_saturation,,0.9999990211713765
411,load_transition,left,SUPPORT->UNLOADING
411,load_transition,right,SUPPORT->UNLOADING
414,load_transition,left,UNLOADING->SUPPORT
414,load_transition,right,UNLOADING->SUPPORT
421,velocity_saturation,,1.0
422,load_transition,right,SUPPORT->UNLOADING
425,load_transition,right,UNLOADING->SUPPORT
425,arm_branch_flip,left,-1
425,velocity_saturation,,1.0
426,load_transition,left,SUPPORT->UNLOADING
426,load_transition,right,SUPPORT->UNLOADING
426,velocity_saturation,,1.0000000000000002
427,velocity_saturation,,1.0000000000000002
428,velocity_saturation,,1.0000000000000002
429,load_transition,left,UNLOADING->SUPPORT
429,load_transition,right,UNLOADING->SUPPORT
429,velocity_saturation,,0.9999995714829453
430,load_transition,right,SUPPORT->UNLOADING
