contact_fraction,flat_name,frames,in_place_locomotion,inverted_fraction,median_foot_xy_span_m,mtime_ns,prone_fraction,reason,root_xy_span_m,size,source,status,terrain_span_m
0.7122040072859745,0000_treadmill_norm_stageii__1f8ec6381a.npz,549,True,0.0,0.8545585822922132,1627077848000000000,0.0,ok,0.05847670094792451,5856787,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub015/0000_treadmill_norm_stageii.npz,accept,0.09718737602233886
1.0,0000_treadmill_norm_stageii__1f92ef58dd.npz,516,True,0.0,0.7464670817740282,1627077899000000000,0.0,ok,0.06321252888996587,5499811,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub025/0000_treadmill_norm_stageii.npz,accept,0.07261386215686795
0.7001321003963011,0000_treadmill_norm_stageii__20c25af9d3.npz,757,True,0.0,0.8965390257529269,1627078317000000000,0.0,ok,0.051511743415038926,8070571,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub089/0000_treadmill_norm_stageii.npz,accept,0.0989767611026764
0.9966329966329966,0000_treadmill_norm_stageii__245bae18bf.npz,297,True,0.0,0.7649226218325069,1627077830000000000,0.0,ok,0.06632358465920485,3163483,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub011/0000_treadmill_norm_stageii.npz,accept,0.09463031291961668
1.0,0000_treadmill_norm_stageii__24cf2d91ef.npz,664,True,0.0,0.5987876886276615,1627078216000000000,0.0,ok,0.055254824588516264,7079563,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub074/0000_treadmill_norm_stageii.npz,accept,0.06844730079174033
1.0,0000_treadmill_norm_stageii__264372b6f8.npz,723,True,0.0,0.6501879224503596,1627078236000000000,0.0,ok,0.0537286090291388,7710931,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub077/0000_treadmill_norm_stageii.npz,accept,0.08411842584609985
0.982,0000_treadmill_norm_stageii__2a7e729aa5.npz,500,True,0.0,0.6928644163048086,1627077854000000000,0.0,ok,0.04397491337258686,5326651,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub016/0000_treadmill_norm_stageii.npz,accept,0.08151659369468688
1.0,0000_treadmill_norm_stageii__2ad6f3ab2a.npz,426,True,0.0,0.7307221081120485,1627077798000000000,0.0,ok,0.07159455438537607,4543435,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub005/0000_treadmill_norm_stageii.npz,accept,0.08591962754726404
1.0,0000_treadmill_norm_stageii__2db643db60.npz,452,True,0.0,0.5686837845592904,1627077808000000000,0.0,ok,0.07114334580815404,4815163,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub007/0000_treadmill_norm_stageii.npz,accept,0.06987537443637845
0.9987437185929648,0000_treadmill_norm_stageii__36976ffde7.npz,796,True,0.0,0.7935214877929839,1627078007000000000,0.0,ok,0.06978817352766892,8483491,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub044/0000_treadmill_norm_stageii.npz,accept,0.09885046780109404
1.0,0000_treadmill_norm_stageii__37496efab2.npz,573,True,0.0,0.7433800004132145,1627077893000000000,0.0,ok,0.06720153166139632,6109867,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub024/0000_treadmill_norm_stageii.npz,accept,0.08659279346466064
0.930635838150289,0000_treadmill_norm_stageii__37fb36967b.npz,519,True,0.0,0.7883853530415795,1627077934000000000,0.0,ok,0.05472390824665461,5531779,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub031/0000_treadmill_norm_stageii.npz,accept,0.0885709822177887
0.814873417721519,0000_treadmill_norm_stageii__4077a6ee0d.npz,632,True,0.0,0.7781260236395232,1627078186000000000,0.0,ok,0.05748945988023747,6738571,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub070/0000_treadmill_norm_stageii.npz,accept,0.09070948660373686
0.8960138648180243,0000_treadmill_norm_stageii__413660445a.npz,577,True,0.0,0.767543904433239,1627078034000000000,0.0,ok,0.06122425381631865,6147163,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub048/0000_treadmill_norm_stageii.npz,accept,0.08616959750652313
0.9921507064364207,0000_treadmill_norm_stageii__42bc6d5d27.npz,637,True,0.0,0.7539091615888459,1627078122000000000,0.0,ok,0.04763654434927343,6791851,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub061/0000_treadmill_norm_stageii.npz,accept,0.08433534502983092
1.0,0000_treadmill_norm_stageii__431e6af944.npz,639,True,0.0,0.6746105983653531,1627078105000000000,0.0,ok,0.0688261984482803,6807835,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub059/0000_treadmill_norm_stageii.npz,accept,0.07343926727771752
0.9978213507625272,0000_treadmill_norm_stageii__48084cdae5.npz,459,True,0.0,0.6121129352394474,1627077917000000000,0.0,ok,0.05409047924184756,4889755,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub028/0000_treadmill_norm_stageii.npz,accept,0.07453204691410065
0.9990128331688055,0000_treadmill_norm_stageii__4cd8f1a006.npz,1013,True,0.0,0.7150267845762888,1627078310000000000,0.0,ok,0.0967496241146349,10798507,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub088/0000_treadmill_norm_stageii.npz,accept,0.060613915324211114
1.0,0000_treadmill_norm_stageii__5290c56b93.npz,672,True,0.0,0.644227921874086,1627078229000000000,0.0,ok,0.06355236586619935,7164811,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub076/0000_treadmill_norm_stageii.npz,accept,0.07861809730529784
0.9524475524475524,0000_treadmill_norm_stageii__56f18fa8d0.npz,715,True,0.0,0.7983660230361698,1627078297000000000,0.0,ok,0.05505316809202955,7617691,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub086/0000_treadmill_norm_stageii.npz,accept,0.09477862119674685
1.0,0000_treadmill_norm_stageii__5a031349a5.npz,663,True,0.0,0.6815785037950222,1627077948000000000,0.0,ok,0.07184857204194982,7066243,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub034/0000_treadmill_norm_stageii.npz,accept,0.0712955892086029
1.0,0000_treadmill_norm_stageii__5a5380cfed.npz,686,True,0.0,0.43547598892487216,1627078273000000000,0.0,ok,0.05413295327928525,7311331,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub083/0000_treadmill_norm_stageii.npz,accept,0.07300750613212587
0.8068535825545171,0000_treadmill_norm_stageii__5c9234c487.npz,642,True,0.0,0.8776518796291685,1627077960000000000,0.0,ok,0.07713730682635245,6847795,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub036/0000_treadmill_norm_stageii.npz,accept,0.09753450751304626
0.9337748344370861,0000_treadmill_norm_stageii__5fdca7d661.npz,755,True,0.0,0.711806323936037,1627078358000000000,0.0,ok,0.04884976918430134,8046595,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub095/0000_treadmill_norm_stageii.npz,accept,0.08944123089313508
1.0,0000_treadmill_norm_stageii__63104db943.npz,640,True,0.0,0.6303576300481224,1627077967000000000,0.0,ok,0.08086329960069412,6823819,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub037/0000_treadmill_norm_stageii.npz,accept,0.0681964337825775
1.0,0000_treadmill_norm_stageii__660bb92b6d.npz,576,True,0.0,0.6760694578627823,1627077905000000000,0.0,ok,0.04219876704047259,6144499,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub026/0000_treadmill_norm_stageii.npz,accept,0.08520543277263642
1.0,0000_treadmill_norm_stageii__671afcfa58.npz,548,True,0.0,0.778808547486236,1627077866000000000,0.0,ok,0.061400149769543,5838139,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub018/0000_treadmill_norm_stageii.npz,accept,0.090333491563797
0.8464,0000_treadmill_norm_stageii__67dbea3b6a.npz,625,True,0.0,0.7921877350242841,1627078143000000000,0.0,ok,0.06051216701962263,6663979,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub064/0000_treadmill_norm_stageii.npz,accept,0.09133552312850948
1.0,0000_treadmill_norm_stageii__6b2f838337.npz,812,True,0.0,0.7913191658424218,1627078385000000000,0.0,ok,0.06618660343182801,8659315,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub099/0000_treadmill_norm_stageii.npz,accept,0.09694116115570067
1.0,0000_treadmill_norm_stageii__6de0d1958b.npz,666,True,0.0,0.6869142342539426,1627078281000000000,0.0,ok,0.06852493857272318,7100875,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub084/0000_treadmill_norm_stageii.npz,accept,0.07375152409076692
0.9396411092985318,0000_treadmill_norm_stageii__701ebb803a.npz,613,True,0.0,0.784066050342874,1627078092000000000,0.0,ok,0.05688545931886521,6533443,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub057/0000_treadmill_norm_stageii.npz,accept,0.09393048286437992
0.9215358931552587,0000_treadmill_norm_stageii__7373b5e7e1.npz,599,False,0.0,0.7960216860200999,1627078043000000000,0.0,ok,0.12146502948199318,6389587,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub049/0000_treadmill_norm_stageii.npz,accept,0.0890561431646347
1.0,0000_treadmill_norm_stageii__77fb641f04.npz,671,True,0.0,0.6824979557560948,1627078377000000000,0.0,ok,0.08251632309567772,7148827,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub098/0000_treadmill_norm_stageii.npz,accept,0.08395614326000214
0.9958847736625515,0000_treadmill_norm_stageii__78c92f7739.npz,729,True,0.0,0.7699719789399255,1627078459000000000,0.0,nonflat_or_stairs,0.0646208034694586,7769539,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub112/0000_treadmill_norm_stageii.npz,reject,0.10467655062675477
1.0,0000_treadmill_norm_stageii__794e6fce23.npz,738,True,0.0,0.5752407604653962,1627077981000000000,0.0,ok,0.06379571788916166,7870771,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub039/0000_treadmill_norm_stageii.npz,accept,0.06654739379882812
0.9724770642201835,0000_treadmill_norm_stageii__7b78bf74e8.npz,545,True,0.0,0.7632191716277488,1627077876000000000,0.0,ok,0.05929602153388194,5814163,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub021/0000_treadmill_norm_stageii.npz,accept,0.0867527812719345
1.0,0000_treadmill_norm_stageii__7bb6bfc175.npz,533,True,0.0,0.6413085722718582,1627077944000000000,0.0,ok,0.05819821571468036,5683627,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub033/0000_treadmill_norm_stageii.npz,accept,0.08878134191036224
1.0,0000_treadmill_norm_stageii__7c65dcc106.npz,647,True,0.0,0.6279942750393546,1627078244000000000,0.0,ok,0.06917486079214376,6893083,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub078/0000_treadmill_norm_stageii.npz,accept,0.06832769513130188
1.0,0000_treadmill_norm_stageii__7cc168fd3d.npz,700,True,0.0,0.6041821113883505,1627078208000000000,0.0,ok,0.06313610885033627,7465843,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub073/0000_treadmill_norm_stageii.npz,accept,0.08470473289489747
0.9859353023909986,0000_treadmill_norm_stageii__7d8c169256.npz,711,True,0.0,0.7118696184315884,1627078324000000000,0.0,ok,0.06305069723911264,7580395,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub090/0000_treadmill_norm_stageii.npz,accept,0.08193481862545016
1.0,0000_treadmill_norm_stageii__7fbb271292.npz,638,True,0.0,0.6964560400781912,1627077955000000000,0.0,ok,0.05742483223395084,6797179,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub035/0000_treadmill_norm_stageii.npz,accept,0.07175268232822418
1.0,0000_treadmill_norm_stageii__835449fe1b.npz,625,True,0.0,0.7005895687899197,1627078329000000000,0.0,ok,0.06264230498387807,6666643,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub091/0000_treadmill_norm_stageii.npz,accept,0.08826241195201873
0.9752321981424149,0000_treadmill_norm_stageii__83b1bad5e3.npz,323,True,0.0,0.7390980467568198,1627077789000000000,0.0,ok,0.04958765107228014,3448531,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub003/0000_treadmill_norm_stageii.npz,accept,0.08548665344715117
1.0,0000_treadmill_norm_stageii__85cf7ca04f.npz,666,True,0.0,0.6750051045437759,1627078170000000000,0.0,ok,0.049894861766680176,7100875,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub068/0000_treadmill_norm_stageii.npz,accept,0.07594908475875858
0.7617021276595745,0000_treadmill_norm_stageii__862acad831.npz,940,True,0.0,0.8274111375626778,1627078350000000000,0.0,ok,0.056305752724148395,10015291,/home/user/桌面/humanoid_motion_sources/on_use/smplx/amass/BMLrub/BMLrub/rub094/0000_treadmill_norm_stageii.npz,accept,0.09796556830406189
